track_id,gravity_x_values,gravity_y_values,frame,modify_id,new_gravity_x,new_gravity_y
1,661,528,07_1.jpg,3,661.0,528.0
1,660,528,07_2.jpg,3,660.0,528.0
1,660,529,07_3.jpg,3,660.0,529.0
1,660,529,07_4.jpg,3,660.0,529.0
1,660,529,07_5.jpg,3,660.0,529.0
1,660,529,07_6.jpg,3,660.0,529.0
1,661,529,07_7.jpg,3,661.0,529.0
1,661,529,07_8.jpg,3,661.0,529.0
1,662,529,07_9.jpg,3,662.0,529.0
1,663,529,07_10.jpg,3,663.0,529.0
1,663,529,07_11.jpg,3,663.0,529.0
1,663,529,07_12.jpg,3,663.0,529.0
1,661,529,07_13.jpg,3,661.0,529.0
1,660,529,07_14.jpg,3,660.0,529.0
1,661,530,07_15.jpg,3,661.0,530.0
1,660,529,07_16.jpg,3,660.0,529.0
1,659,530,07_17.jpg,3,659.0,530.0
1,659,530,07_18.jpg,3,659.0,530.0
1,660,529,07_19.jpg,3,660.0,529.0
1,660,529,07_20.jpg,3,660.0,529.0
1,659,529,07_21.jpg,3,659.0,529.0
1,659,529,07_22.jpg,3,659.0,529.0
1,659,529,07_23.jpg,3,659.0,529.0
1,659,529,07_24.jpg,3,659.0,529.0
1,659,529,07_25.jpg,3,659.0,529.0
1,659,529,07_26.jpg,3,659.0,529.0
1,660,529,07_27.jpg,3,660.0,529.0
1,660,529,07_28.jpg,3,660.0,529.0
1,659,529,07_29.jpg,3,659.0,529.0
1,660,529,07_30.jpg,3,660.0,529.0
1,659,529,07_31.jpg,3,659.0,529.0
1,659,529,07_32.jpg,3,659.0,529.0
1,659,529,07_33.jpg,3,659.0,529.0
1,659,529,07_34.jpg,3,659.0,529.0
1,660,529,07_35.jpg,3,660.0,529.0
1,660,529,07_36.jpg,3,660.0,529.0
1,660,529,07_37.jpg,3,660.0,529.0
1,660,530,07_38.jpg,3,660.0,530.0
1,660,529,07_39.jpg,3,660.0,529.0
1,660,529,07_40.jpg,3,660.0,529.0
1,660,530,07_41.jpg,3,660.0,530.0
1,660,529,07_42.jpg,3,660.0,529.0
1,662,529,07_43.jpg,3,662.0,529.0
1,664,529,07_44.jpg,3,664.0,529.0
1,667,530,07_45.jpg,3,667.0,530.0
1,665,529,07_46.jpg,3,665.0,529.0
1,665,529,07_47.jpg,3,665.0,529.0
1,663,529,07_48.jpg,3,663.0,529.0
1,660,529,07_49.jpg,3,660.0,529.0
1,660,529,07_50.jpg,3,660.0,529.0
1,660,529,07_51.jpg,3,660.0,529.0
1,659,528,07_52.jpg,3,659.0,528.0
1,659,529,07_53.jpg,3,659.0,529.0
1,660,529,07_54.jpg,3,660.0,529.0
1,660,529,07_55.jpg,3,660.0,529.0
1,659,529,07_56.jpg,3,659.0,529.0
1,661,530,07_57.jpg,3,661.0,530.0
1,660,529,07_58.jpg,3,660.0,529.0
1,661,529,07_59.jpg,3,661.0,529.0
1,661,530,07_60.jpg,3,661.0,530.0
1,660,529,07_61.jpg,3,660.0,529.0
1,660,529,07_62.jpg,3,660.0,529.0
1,660,529,07_63.jpg,3,660.0,529.0
1,661,529,07_64.jpg,3,661.0,529.0
1,661,529,07_65.jpg,3,661.0,529.0
1,662,529,07_66.jpg,3,662.0,529.0
1,661,530,07_67.jpg,3,661.0,530.0
1,662,530,07_68.jpg,3,662.0,530.0
1,662,530,07_69.jpg,3,662.0,530.0
1,660,531,07_70.jpg,3,660.0,531.0
1,660,530,07_71.jpg,3,660.0,530.0
1,661,530,07_72.jpg,3,661.0,530.0
1,661,531,07_73.jpg,3,661.0,531.0
1,661,530,07_74.jpg,3,661.0,530.0
1,661,530,07_75.jpg,3,661.0,530.0
1,661,530,07_76.jpg,3,661.0,530.0
1,661,530,07_77.jpg,3,661.0,530.0
1,661,530,07_78.jpg,3,661.0,530.0
1,660,530,07_79.jpg,3,660.0,530.0
1,660,530,07_80.jpg,3,660.0,530.0
1,661,531,07_81.jpg,3,661.0,531.0
1,661,531,07_82.jpg,3,661.0,531.0
1,661,530,07_83.jpg,3,661.0,530.0
1,661,530,07_84.jpg,3,661.0,530.0
1,661,531,07_85.jpg,3,661.0,531.0
1,661,530,07_86.jpg,3,661.0,530.0
1,661,531,07_87.jpg,3,661.0,531.0
1,661,531,07_88.jpg,3,661.0,531.0
1,661,530,07_89.jpg,3,661.0,530.0
1,661,531,07_90.jpg,3,661.0,531.0
1,661,530,07_91.jpg,3,661.0,530.0
1,659,530,07_92.jpg,3,659.0,530.0
1,661,530,07_93.jpg,3,661.0,530.0
1,661,531,07_94.jpg,3,661.0,531.0
1,661,531,07_95.jpg,3,661.0,531.0
1,660,530,07_96.jpg,3,660.0,530.0
1,661,530,07_97.jpg,3,661.0,530.0
1,661,530,07_98.jpg,3,661.0,530.0
1,661,530,07_99.jpg,3,661.0,530.0
1,661,530,07_100.jpg,3,661.0,530.0
1,661,531,07_101.jpg,3,661.0,531.0
1,661,530,07_102.jpg,3,661.0,530.0
1,661,530,07_103.jpg,3,661.0,530.0
1,661,530,07_104.jpg,3,661.0,530.0
1,661,530,07_105.jpg,3,661.0,530.0
1,661,530,07_106.jpg,3,661.0,530.0
1,660,530,07_107.jpg,3,660.0,530.0
1,661,530,07_108.jpg,3,661.0,530.0
1,661,530,07_109.jpg,3,661.0,530.0
1,661,530,07_110.jpg,3,661.0,530.0
