track_id,gravity_x_values,gravity_y_values,frame,modify_id,new_gravity_x,new_gravity_y
1,771,592,17_1.jpg,3,771.0,592.0
1,771,592,17_2.jpg,3,771.0,592.0
1,771,592,17_3.jpg,3,771.0,592.0
1,771,592,17_4.jpg,3,771.0,592.0
1,769,593,17_5.jpg,3,769.0,593.0
1,769,592,17_6.jpg,3,769.0,592.0
1,770,593,17_7.jpg,3,770.0,593.0
1,770,593,17_8.jpg,3,770.0,593.0
1,770,592,17_9.jpg,3,770.0,592.0
1,770,592,17_10.jpg,3,770.0,592.0
1,770,592,17_11.jpg,3,770.0,592.0
1,771,592,17_12.jpg,3,771.0,592.0
1,771,593,17_13.jpg,3,771.0,593.0
1,771,593,17_14.jpg,3,771.0,593.0
1,771,593,17_15.jpg,3,771.0,593.0
1,771,593,17_16.jpg,3,771.0,593.0
1,771,593,17_17.jpg,3,771.0,593.0
1,770,592,17_18.jpg,3,770.0,592.0
1,770,592,17_19.jpg,3,770.0,592.0
1,770,592,17_20.jpg,3,770.0,592.0
1,771,593,17_21.jpg,3,771.0,593.0
1,770,593,17_22.jpg,3,770.0,593.0
1,771,593,17_23.jpg,3,771.0,593.0
1,770,593,17_24.jpg,3,770.0,593.0
1,770,592,17_25.jpg,3,770.0,592.0
1,772,592,17_26.jpg,3,772.0,592.0
1,771,592,17_27.jpg,3,771.0,592.0
1,771,592,17_28.jpg,3,771.0,592.0
1,769,592,17_29.jpg,3,769.0,592.0
1,770,591,17_30.jpg,3,770.0,591.0
1,770,592,17_31.jpg,3,770.0,592.0
1,771,592,17_32.jpg,3,771.0,592.0
1,771,592,17_33.jpg,3,771.0,592.0
1,769,592,17_34.jpg,3,769.0,592.0
1,771,592,17_35.jpg,3,771.0,592.0
1,770,592,17_36.jpg,3,770.0,592.0
1,771,592,17_37.jpg,3,771.0,592.0
1,769,591,17_38.jpg,3,769.0,591.0
1,771,592,17_39.jpg,3,771.0,592.0
1,767,591,17_40.jpg,3,767.0,591.0
1,761,591,17_41.jpg,3,761.0,591.0
1,758,589,17_42.jpg,3,758.0,589.0
1,759,587,17_43.jpg,3,759.0,587.0
1,760,585,17_44.jpg,3,760.0,585.0
1,754,587,17_45.jpg,3,754.0,587.0
1,763,588,17_46.jpg,3,763.0,588.0
1,762,594,17_47.jpg,3,762.0,594.0
1,765,590,17_48.jpg,3,765.0,590.0
1,766,590,17_49.jpg,3,766.0,590.0
1,766,587,17_50.jpg,3,766.0,587.0
1,770,586,17_51.jpg,3,770.0,586.0
1,781,584,17_52.jpg,3,781.0,584.0
1,782,592,17_53.jpg,3,782.0,592.0
1,774,598,17_54.jpg,3,774.0,598.0
1,783,595,17_55.jpg,3,783.0,595.0
1,782,592,17_56.jpg,3,782.0,592.0
1,783,592,17_57.jpg,3,783.0,592.0
1,783,592,17_58.jpg,3,783.0,592.0
1,782,593,17_59.jpg,3,782.0,593.0
1,782,592,17_60.jpg,3,782.0,592.0
1,781,592,17_61.jpg,3,781.0,592.0
1,782,591,17_62.jpg,3,782.0,591.0
1,780,592,17_63.jpg,3,780.0,592.0
1,781,592,17_64.jpg,3,781.0,592.0
1,781,592,17_65.jpg,3,781.0,592.0
1,781,592,17_66.jpg,3,781.0,592.0
1,780,591,17_67.jpg,3,780.0,591.0
1,782,591,17_68.jpg,3,782.0,591.0
1,782,591,17_69.jpg,3,782.0,591.0
1,782,592,17_70.jpg,3,782.0,592.0
1,781,591,17_71.jpg,3,781.0,591.0
1,782,591,17_72.jpg,3,782.0,591.0
1,781,591,17_73.jpg,3,781.0,591.0
1,781,591,17_74.jpg,3,781.0,591.0
1,782,591,17_75.jpg,3,782.0,591.0
1,781,591,17_76.jpg,3,781.0,591.0
1,782,591,17_77.jpg,3,782.0,591.0
1,781,591,17_78.jpg,3,781.0,591.0
1,779,591,17_79.jpg,3,779.0,591.0
1,780,590,17_80.jpg,3,780.0,590.0
1,778,590,17_81.jpg,3,778.0,590.0
1,778,591,17_82.jpg,3,778.0,591.0
1,772,596,17_83.jpg,3,772.0,596.0
1,768,595,17_84.jpg,3,768.0,595.0
1,766,585,17_85.jpg,3,766.0,585.0
1,764,579,17_86.jpg,3,764.0,579.0
1,759,578,17_87.jpg,3,759.0,578.0
