track_id,gravity_x_values,gravity_y_values,frame,modify_id,new_gravity_x,new_gravity_y
1,314,579,09_1.jpg,3,314.0,579.0
1,314,579,09_2.jpg,3,314.0,579.0
1,314,579,09_3.jpg,3,314.0,579.0
1,313,578,09_4.jpg,3,313.0,578.0
1,313,579,09_5.jpg,3,313.0,579.0
1,313,579,09_6.jpg,3,313.0,579.0
1,314,576,09_7.jpg,3,314.0,576.0
1,316,582,09_8.jpg,3,316.0,582.0
1,315,578,09_9.jpg,3,315.0,578.0
1,314,578,09_10.jpg,3,314.0,578.0
1,314,578,09_11.jpg,3,314.0,578.0
1,314,578,09_12.jpg,3,314.0,578.0
1,315,580,09_13.jpg,3,315.0,580.0
1,315,579,09_14.jpg,3,315.0,579.0
1,316,579,09_15.jpg,3,316.0,579.0
1,316,579,09_16.jpg,3,316.0,579.0
1,316,579,09_17.jpg,3,316.0,579.0
1,316,580,09_18.jpg,3,316.0,580.0
1,316,579,09_19.jpg,3,316.0,579.0
1,315,580,09_20.jpg,3,315.0,580.0
1,315,579,09_21.jpg,3,315.0,579.0
1,315,579,09_22.jpg,3,315.0,579.0
1,315,580,09_23.jpg,3,315.0,580.0
1,315,580,09_24.jpg,3,315.0,580.0
1,315,580,09_25.jpg,3,315.0,580.0
1,315,579,09_26.jpg,3,315.0,579.0
1,314,579,09_27.jpg,3,314.0,579.0
1,314,579,09_28.jpg,3,314.0,579.0
1,314,579,09_29.jpg,3,314.0,579.0
1,314,579,09_30.jpg,3,314.0,579.0
1,314,580,09_31.jpg,3,314.0,580.0
1,313,580,09_32.jpg,3,313.0,580.0
1,314,579,09_33.jpg,3,314.0,579.0
1,314,579,09_34.jpg,3,314.0,579.0
1,313,579,09_35.jpg,3,313.0,579.0
1,314,580,09_36.jpg,3,314.0,580.0
1,313,579,09_37.jpg,3,313.0,579.0
1,313,580,09_38.jpg,3,313.0,580.0
1,312,580,09_39.jpg,3,312.0,580.0
1,312,580,09_40.jpg,3,312.0,580.0
1,312,579,09_41.jpg,3,312.0,579.0
1,312,580,09_42.jpg,3,312.0,580.0
1,313,579,09_43.jpg,3,313.0,579.0
1,314,579,09_44.jpg,3,314.0,579.0
1,313,579,09_45.jpg,3,313.0,579.0
1,313,579,09_46.jpg,3,313.0,579.0
1,314,578,09_47.jpg,3,314.0,578.0
1,314,578,09_48.jpg,3,314.0,578.0
1,314,578,09_49.jpg,3,314.0,578.0
1,314,579,09_50.jpg,3,314.0,579.0
1,314,578,09_51.jpg,3,314.0,578.0
1,312,578,09_52.jpg,3,312.0,578.0
1,314,578,09_53.jpg,3,314.0,578.0
1,314,577,09_54.jpg,3,314.0,577.0
1,312,579,09_55.jpg,3,312.0,579.0
1,312,579,09_56.jpg,3,312.0,579.0
1,313,578,09_57.jpg,3,313.0,578.0
1,313,579,09_58.jpg,3,313.0,579.0
1,313,579,09_59.jpg,3,313.0,579.0
1,313,578,09_60.jpg,3,313.0,578.0
1,312,577,09_61.jpg,3,312.0,577.0
1,312,577,09_62.jpg,3,312.0,577.0
1,312,579,09_63.jpg,3,312.0,579.0
1,313,579,09_64.jpg,3,313.0,579.0
1,313,576,09_65.jpg,3,313.0,576.0
1,314,578,09_66.jpg,3,314.0,578.0
1,314,579,09_67.jpg,3,314.0,579.0
1,314,578,09_68.jpg,3,314.0,578.0
1,314,579,09_69.jpg,3,314.0,579.0
1,315,578,09_70.jpg,3,315.0,578.0
1,314,579,09_71.jpg,3,314.0,579.0
1,314,579,09_72.jpg,3,314.0,579.0
1,314,579,09_73.jpg,3,314.0,579.0
1,314,579,09_74.jpg,3,314.0,579.0
1,315,578,09_75.jpg,3,315.0,578.0
1,315,579,09_76.jpg,3,315.0,579.0
1,315,579,09_77.jpg,3,315.0,579.0
1,314,579,09_78.jpg,3,314.0,579.0
1,314,580,09_79.jpg,3,314.0,580.0
1,314,581,09_80.jpg,3,314.0,581.0
1,316,581,09_81.jpg,3,316.0,581.0
1,316,581,09_82.jpg,3,316.0,581.0
1,317,581,09_83.jpg,3,317.0,581.0
1,316,581,09_84.jpg,3,316.0,581.0
1,316,581,09_85.jpg,3,316.0,581.0
1,317,582,09_86.jpg,3,317.0,582.0
1,320,589,09_87.jpg,3,320.0,589.0
1,320,592,09_88.jpg,3,320.0,592.0
1,318,592,09_89.jpg,3,318.0,592.0
1,322,589,09_90.jpg,3,322.0,589.0
1,321,590,09_91.jpg,3,321.0,590.0
