track_id,gravity_x_values,gravity_y_values,frame,modify_id,new_gravity_x,new_gravity_y
2,488,787,11_1.jpg,2,629.52,1015.23
2,487,787,11_2.jpg,2,628.23,1015.23
2,487,785,11_3.jpg,2,628.23,1012.65
2,487,784,11_4.jpg,2,628.23,1011.36
2,488,785,11_5.jpg,2,629.52,1012.65
2,487,786,11_6.jpg,2,628.23,1013.94
2,488,784,11_7.jpg,2,629.52,1011.36
2,487,785,11_8.jpg,2,628.23,1012.65
2,486,788,11_9.jpg,2,626.94,1016.52
2,487,790,11_10.jpg,2,628.23,1019.1
2,487,788,11_11.jpg,2,628.23,1016.52
2,487,789,11_12.jpg,2,628.23,1017.8100000000001
2,487,789,11_13.jpg,2,628.23,1017.8100000000001
2,487,789,11_14.jpg,2,628.23,1017.8100000000001
2,486,789,11_15.jpg,2,626.94,1017.8100000000001
2,486,789,11_16.jpg,2,626.94,1017.8100000000001
2,487,788,11_17.jpg,2,628.23,1016.52
2,487,785,11_18.jpg,2,628.23,1012.65
2,486,788,11_19.jpg,2,626.94,1016.52
2,487,789,11_20.jpg,2,628.23,1017.8100000000001
2,487,788,11_21.jpg,2,628.23,1016.52
2,485,786,11_22.jpg,2,625.65,1013.94
2,484,783,11_23.jpg,2,624.36,1010.07
2,482,786,11_24.jpg,2,621.78,1013.94
2,480,783,11_25.jpg,2,619.2,1010.07
2,479,782,11_26.jpg,2,617.91,1008.78
2,480,783,11_27.jpg,2,619.2,1010.07
2,480,783,11_28.jpg,2,619.2,1010.07
2,481,783,11_29.jpg,2,620.49,1010.07
2,481,783,11_30.jpg,2,620.49,1010.07
2,480,784,11_31.jpg,2,619.2,1011.36
2,478,783,11_32.jpg,2,616.62,1010.07
2,480,783,11_33.jpg,2,619.2,1010.07
2,480,783,11_34.jpg,2,619.2,1010.07
2,479,783,11_35.jpg,2,617.91,1010.07
2,480,783,11_36.jpg,2,619.2,1010.07
2,479,783,11_37.jpg,2,617.91,1010.07
2,479,782,11_38.jpg,2,617.91,1008.78
2,480,782,11_39.jpg,2,619.2,1008.78
2,481,785,11_40.jpg,2,620.49,1012.65
2,483,783,11_41.jpg,2,623.07,1010.07
2,484,782,11_42.jpg,2,624.36,1008.78
2,488,781,11_43.jpg,2,629.52,1007.49
2,488,781,11_44.jpg,2,629.52,1007.49
2,485,783,11_45.jpg,2,625.65,1010.07
2,487,787,11_46.jpg,2,628.23,1015.23
2,486,784,11_47.jpg,2,626.94,1011.36
2,485,782,11_48.jpg,2,625.65,1008.78
2,488,780,11_49.jpg,2,629.52,1006.2
2,486,782,11_50.jpg,2,626.94,1008.78
2,485,782,11_51.jpg,2,625.65,1008.78
2,484,782,11_52.jpg,2,624.36,1008.78
2,482,784,11_53.jpg,2,621.78,1011.36
2,485,783,11_54.jpg,2,625.65,1010.07
2,483,783,11_55.jpg,2,623.07,1010.07
2,483,783,11_56.jpg,2,623.07,1010.07
2,485,784,11_57.jpg,2,625.65,1011.36
2,483,787,11_58.jpg,2,623.07,1015.23
2,482,786,11_59.jpg,2,621.78,1013.94
2,482,786,11_60.jpg,2,621.78,1013.94
2,481,783,11_61.jpg,2,620.49,1010.07
2,482,786,11_62.jpg,2,621.78,1013.94
2,481,784,11_63.jpg,2,620.49,1011.36
2,483,783,11_64.jpg,2,623.07,1010.07
2,481,784,11_65.jpg,2,620.49,1011.36
2,481,783,11_66.jpg,2,620.49,1010.07
2,482,784,11_67.jpg,2,621.78,1011.36
2,482,784,11_68.jpg,2,621.78,1011.36
2,489,783,11_69.jpg,2,630.8100000000001,1010.07
2,493,782,11_70.jpg,2,635.97,1008.78
2,495,782,11_71.jpg,2,638.5500000000001,1008.78
2,490,782,11_72.jpg,2,632.1,1008.78
2,487,785,11_73.jpg,2,628.23,1012.65
2,490,785,11_74.jpg,2,632.1,1012.65
2,491,782,11_75.jpg,2,633.39,1008.78
2,490,784,11_76.jpg,2,632.1,1011.36
2,488,784,11_77.jpg,2,629.52,1011.36
2,489,784,11_78.jpg,2,630.8100000000001,1011.36
2,487,784,11_79.jpg,2,628.23,1011.36
2,482,782,11_80.jpg,2,621.78,1008.78
2,481,783,11_81.jpg,2,620.49,1010.07
2,482,783,11_82.jpg,2,621.78,1010.07
2,482,784,11_83.jpg,2,621.78,1011.36
2,482,785,11_84.jpg,2,621.78,1012.65
2,481,786,11_85.jpg,2,620.49,1013.94
2,482,787,11_86.jpg,2,621.78,1015.23
2,485,787,11_87.jpg,2,625.65,1015.23
2,481,785,11_88.jpg,2,620.49,1012.65
2,480,786,11_89.jpg,2,619.2,1013.94
2,479,787,11_90.jpg,2,617.91,1015.23
2,479,788,11_91.jpg,2,617.91,1016.52
2,480,788,11_92.jpg,2,619.2,1016.52
2,479,788,11_93.jpg,2,617.91,1016.52
2,480,788,11_94.jpg,2,619.2,1016.52
2,480,788,11_95.jpg,2,619.2,1016.52
2,478,787,11_96.jpg,2,616.62,1015.23
2,479,788,11_97.jpg,2,617.91,1016.52
2,479,788,11_98.jpg,2,617.91,1016.52
2,479,786,11_99.jpg,2,617.91,1013.94
2,479,787,11_100.jpg,2,617.91,1015.23
2,479,786,11_101.jpg,2,617.91,1013.94
2,479,786,11_102.jpg,2,617.91,1013.94
2,478,787,11_103.jpg,2,616.62,1015.23
2,478,787,11_104.jpg,2,616.62,1015.23
2,478,787,11_105.jpg,2,616.62,1015.23
2,479,787,11_106.jpg,2,617.91,1015.23
2,478,787,11_107.jpg,2,616.62,1015.23
2,478,787,11_108.jpg,2,616.62,1015.23
2,478,787,11_109.jpg,2,616.62,1015.23
2,478,787,11_110.jpg,2,616.62,1015.23
2,478,787,11_111.jpg,2,616.62,1015.23
2,478,787,11_112.jpg,2,616.62,1015.23
2,478,787,11_113.jpg,2,616.62,1015.23
2,478,787,11_114.jpg,2,616.62,1015.23
2,478,787,11_115.jpg,2,616.62,1015.23
2,478,787,11_116.jpg,2,616.62,1015.23
2,478,787,11_117.jpg,2,616.62,1015.23
2,478,787,11_118.jpg,2,616.62,1015.23
2,478,787,11_119.jpg,2,616.62,1015.23
2,478,787,11_120.jpg,2,616.62,1015.23
2,478,787,11_121.jpg,2,616.62,1015.23
2,478,787,11_122.jpg,2,616.62,1015.23
2,478,787,11_123.jpg,2,616.62,1015.23
2,478,787,11_124.jpg,2,616.62,1015.23
2,477,787,11_125.jpg,2,615.33,1015.23
2,477,787,11_126.jpg,2,615.33,1015.23
2,477,787,11_127.jpg,2,615.33,1015.23
2,477,787,11_128.jpg,2,615.33,1015.23
2,478,787,11_129.jpg,2,616.62,1015.23
2,478,787,11_130.jpg,2,616.62,1015.23
2,477,788,11_131.jpg,2,615.33,1016.52
2,478,787,11_132.jpg,2,616.62,1015.23
2,478,787,11_133.jpg,2,616.62,1015.23
2,476,789,11_134.jpg,2,614.04,1017.8100000000001
2,478,787,11_135.jpg,2,616.62,1015.23
2,477,787,11_136.jpg,2,615.33,1015.23
2,481,786,11_137.jpg,2,620.49,1013.94
2,486,788,11_138.jpg,2,626.94,1016.52
2,489,790,11_139.jpg,2,630.8100000000001,1019.1
2,489,791,11_140.jpg,2,630.8100000000001,1020.39
2,488,790,11_141.jpg,2,629.52,1019.1
2,489,793,11_142.jpg,2,630.8100000000001,1022.97
2,489,793,11_143.jpg,2,630.8100000000001,1022.97
2,488,787,11_144.jpg,2,629.52,1015.23
2,485,786,11_145.jpg,2,625.65,1013.94
2,482,787,11_146.jpg,2,621.78,1015.23
2,482,788,11_147.jpg,2,621.78,1016.52
2,481,788,11_148.jpg,2,620.49,1016.52
2,480,788,11_149.jpg,2,619.2,1016.52
2,480,788,11_150.jpg,2,619.2,1016.52
2,482,787,11_151.jpg,2,621.78,1015.23
2,486,785,11_152.jpg,2,626.94,1012.65
2,487,785,11_153.jpg,2,628.23,1012.65
2,486,786,11_154.jpg,2,626.94,1013.94
2,489,786,11_155.jpg,2,630.8100000000001,1013.94
2,486,781,11_156.jpg,2,626.94,1007.49
2,472,774,11_157.jpg,2,608.88,998.46
2,462,770,11_158.jpg,2,595.98,993.3000000000001
2,462,773,11_159.jpg,2,595.98,997.1700000000001
2,455,774,11_160.jpg,2,586.95,998.46
2,446,767,11_161.jpg,2,575.34,989.4300000000001
2,442,768,11_162.jpg,2,570.1800000000001,990.72
2,441,768,11_163.jpg,2,568.89,990.72
2,439,768,11_164.jpg,2,566.3100000000001,990.72
2,441,770,11_165.jpg,2,568.89,993.3000000000001
2,440,770,11_166.jpg,2,567.6,993.3000000000001
2,438,769,11_167.jpg,2,565.02,992.01
2,438,770,11_168.jpg,2,565.02,993.3000000000001
2,439,770,11_169.jpg,2,566.3100000000001,993.3000000000001
2,439,780,11_170.jpg,2,566.3100000000001,1006.2
2,438,784,11_171.jpg,2,565.02,1011.36
2,442,796,11_172.jpg,2,570.1800000000001,1026.84
2,446,808,11_173.jpg,2,575.34,1042.32
2,445,811,11_174.jpg,2,574.0500000000001,1046.19
2,453,816,11_175.jpg,2,584.37,1052.64
2,462,821,11_176.jpg,2,595.98,1059.09
2,471,841,11_177.jpg,2,607.59,1084.89
2,488,852,11_178.jpg,2,629.52,1099.08
2,498,869,11_179.jpg,2,796.8000000000001,1390.4
2,501,885,11_180.jpg,2,801.6,1416.0
2,513,891,11_181.jpg,2,820.8000000000001,1425.6000000000001
2,522,910,11_182.jpg,2,835.2,1456.0
2,521,911,11_183.jpg,2,833.6,1457.6000000000001
2,529,919,11_184.jpg,2,846.4000000000001,1470.4
2,529,919,11_443.jpg,2,846.4000000000001,1470.4
2,555,894,11_445.jpg,2,888.0,1430.4
2,575,887,11_447.jpg,2,920.0,1419.2
2,595,861,11_453.jpg,2,767.5500000000001,1110.69
2,612,857,11_454.jpg,2,789.48,1105.53
2,637,853,11_455.jpg,2,821.73,1100.3700000000001
2,676,842,11_456.jpg,2,872.0400000000001,1086.18
